braces@2.3.2	10	2
braces@3.0.2	1	1
brorand@1.1.0	0	2
browser-process-hrtime@1.0.0	0	1
browser-stdout@1.3.1	0	1
browserify-aes@1.2.0	6	2
browserify-cipher@1.0.1	3	1
browserify-des@1.0.2	4	1
browserify-rsa@4.0.1	2	2
browserify-sign@4.0.4	7	1
browserify-zlib@0.2.0	1	1
browserslist@4.9.1	3	13
buffer-from@1.1.1	0	2
buffer-indexof@1.1.1	0	1
buffer-json@2.0.0	0	1
buffer-xor@1.0.3	0	1
buffer@4.9.2	3	1
builtin-modules@1.1.1	0	1
builtin-status-codes@3.0.0	0	1
bytes@3.0.0	0	1
bytes@3.1.0	0	2
cacache@12.0.3	15	2
cacache@13.0.1	18	1
cache-base@1.0.1	9	1
cache-loader@4.1.0	6	3
call-me-maybe@1.0.1	0	1
caller-callsite@2.0.0	1	1
caller-path@2.0.0	1	1
callsites@2.0.0	0	1
callsites@3.1.0	0	1
camel-case@3.0.0	2	1
camelcase@5.3.1	0	7
caniuse-api@3.0.0	4	2
caniuse-lite@1.0.30001035	0	3
case-sensitive-paths-webpack-plugin@2.3.0	0	1
caseless@0.12.0	0	1
chai@4.2.0	6	0
chalk@1.1.3	5	4
chalk@2.4.2	3	19
chalk@3.0.0	2	2
chardet@0.7.0	0	1
check-error@1.0.2	0	1
check-types@8.0.3	0	1
chokidar@2.1.8	11	4
chownr@1.1.4	0	2
chrome-trace-event@1.0.2	1	1
ci-info@1.6.0	0	1
cipher-base@1.0.4	2	4
class-utils@0.3.6	4	1
clean-css@4.2.3	1	1
clean-stack@2.2.0	0	1
cli-cursor@2.1.0	1	4
cli-cursor@3.1.0	1	1
cli-highlight@2.1.4	6	1
cli-spinners@2.2.0	0	1
cli-truncate@0.2.1	2	1
cli-width@2.2.0	0	2
clipboardy@2.2.0	3	1
cliui@4.1.0	3	1
cliui@5.0.0	3	3
cliui@6.0.0	3	2
clone@1.0.4	0	1
coa@2.0.2	3	1
code-point-at@1.1.0	0	1
collection-visit@1.0.0	2	1
color-convert@1.9.3	1	2
color-convert@2.0.1	1	1
color-name@1.1.3	0	1
color-name@1.1.4	0	2
color-string@1.5.3	2	1
color@3.1.2	2	1
combined-stream@1.0.8	1	2
commander@2.17.1	0	1
commander@2.20.3	0	5
commander@2.19.0	0	1
common-tags@1.8.0	0	1
commondir@1.0.1	0	3
component-emitter@1.3.0	0	2
compressible@2.0.18	1	1
compression@1.7.4	7	1
concat-map@0.0.1	0	1
concat-stream@1.6.2	4	1
condense-newlines@0.2.1	3	1
config-chain@1.1.12	2	1
confusing-browser-globals@1.0.9	0	1
connect-history-api-fallback@1.6.0	0	1
console-browserify@1.2.0	0	1
consolidate@0.15.1	1	1
constants-browserify@1.0.0	0	1
contains-path@0.1.0	0	1
content-disposition@0.5.3	1	1
content-type@1.0.4	0	2
convert-source-map@1.7.0	1	1
cookie-signature@1.0.6	0	1
cookie@0.4.0	0	1
copy-concurrently@1.0.5	6	1
copy-descriptor@0.1.1	0	1
copy-webpack-plugin@5.1.1	12	1
core-js-compat@3.6.4	2	2
core-js@2.6.11	0	1
core-js@3.6.4	0	1
core-util-is@1.0.2	0	2
cosmiconfig@5.2.1	4	3
create-ecdh@4.0.3	2	1
create-hash@1.2.0	5	7
create-hmac@1.1.7	6	3
cross-spawn@5.1.0	3	1
cross-spawn@6.0.5	5	2
cross-spawn@7.0.1	3	2
crypto-browserify@3.12.0	11	1
css-color-names@0.0.4	0	2
css-declaration-sorter@4.0.1	2	1
css-loader@3.4.2	12	1
css-parse@2.0.0	1	1
css-select-base-adapter@0.1.1	0	1
css-select@1.2.0	4	1
css-select@2.1.0	4	1
css-tree@1.0.0-alpha.37	2	2
css-what@2.1.3	0	1
css-what@3.2.1	0	1
css@2.2.4	4	1
cssesc@3.0.0	0	2
cssnano-preset-default@4.0.7	30	2
cssnano-util-get-arguments@4.0.0	0	5
cssnano-util-get-match@4.0.0	0	4
cssnano-util-raw-cache@4.0.1	1	1
cssnano-util-same-parent@4.0.1	0	1
cssnano@4.1.10	4	2
csso@4.0.2	1	1
cssom@0.4.4	0	1
cssom@0.3.8	0	1
cssstyle@2.2.0	1	1
current-script-polyfill@1.0.0	0	1
cyclist@1.0.1	0	1
dashdash@1.14.1	1	1
data-urls@1.1.0	3	1
date-fns@1.30.1	0	1
de-indent@1.0.2	0	1
debug@2.6.9	1	12
debug@3.2.6	1	4
debug@4.1.1	1	10
debug@3.1.0	1	1
decamelize@1.2.0	0	7
decode-uri-component@0.2.0	0	1
dedent@0.7.0	0	1
deep-eql@3.0.1	1	1
deep-equal@1.1.1	6	1
deep-is@0.1.3	0	1
deepmerge@1.5.2	0	1
default-gateway@4.2.0	2	1
default-gateway@5.0.5	1	1
defaults@1.0.3	1	1
define-properties@1.1.3	1	11
define-property@0.2.5	1	5
define-property@1.0.0	1	3
define-property@2.0.2	2	3
del@4.1.1	7	1
del@5.1.0	8	1
delayed-stream@1.0.0	0	1
depd@1.1.2	0	6
des.js@1.0.1	2	1
destroy@1.0.4	0	1
detect-node@2.0.4	0	1
diff@3.5.0	0	1
diff@4.0.2	0	1
diffie-hellman@5.0.3	3	1
dir-glob@2.2.2	1	2
dir-glob@3.0.1	1	1
dns-equal@1.0.0	0	1
dns-packet@1.3.1	2	1
dns-txt@2.0.2	1	1
doctrine@1.5.0	2	1
doctrine@3.0.0	1	1
dom-converter@0.2.0	1	1
dom-event-types@1.0.0	0	1
dom-serializer@0.2.2	2	2
domain-browser@1.2.0	0	1
domelementtype@1.3.1	0	4
domelementtype@2.0.1	0	1
domexception@1.0.1	1	2
domhandler@2.4.2	1	1
domutils@1.5.1	2	1
domutils@1.7.0	2	2
dot-prop@5.2.0	1	1
dotenv-expand@5.1.0	0	1
dotenv@8.2.0	0	1
duplexer@0.1.1	0	1
duplexify@3.7.1	4	2
easy-stack@1.0.0	0	1
ecc-jsbn@0.1.2	2	1
editorconfig@0.15.3	4	1
ee-first@1.1.1	0	1
ejs@2.7.4	0	1
electron-to-chromium@1.3.376	0	1
elegant-spinner@1.0.1	0	1
elliptic@6.5.2	7	2
emoji-regex@7.0.3	0	1
emoji-regex@8.0.0	0	1
emojis-list@2.1.0	0	1
emojis-list@3.0.0	0	1
encodeurl@1.0.2	0	4
end-of-stream@1.4.4	1	5
enhanced-resolve@4.1.1	3	2
enhanced-resolve@0.9.1	3	1
entities@1.1.2	0	1
entities@2.0.0	0	1
errno@0.1.7	1	3
error-ex@1.3.2	1	3
error-stack-parser@2.0.6	1	1
es-abstract@1.17.4	11	7
es-to-primitive@1.2.1	3	1
escape-html@1.0.3	0	5
escape-string-regexp@1.0.5	0	6
escodegen@1.14.1	4	1
eslint-config-airbnb-base@14.1.0	3	1
eslint-import-resolver-node@0.3.3	2	2
eslint-import-resolver-webpack@0.11.1	10	1
eslint-loader@2.2.1	5	1
eslint-module-utils@2.5.2	2	1
eslint-plugin-import@2.20.1	12	1
eslint-plugin-vue@6.2.2	3	0
eslint-scope@4.0.3	2	1
eslint-scope@5.0.0	2	3
eslint-utils@1.4.3	1	2
eslint-visitor-keys@1.1.0	0	6
eslint@6.8.0	37	0
espree@6.2.1	3	2
esprima@4.0.1	0	2
esquery@1.1.0	1	2
esrecurse@4.2.1	1	2
estraverse@4.3.0	0	5
esutils@2.0.3	0	7
etag@1.8.1	0	2
event-pubsub@4.3.0	0	1
eventemitter3@4.0.0	0	1
events@3.1.0	0	1
eventsource@1.0.7	1	1
evp_bytestokey@1.0.3	2	3
execa@0.8.0	7	1
execa@1.0.0	7	4
execa@2.1.0	9	1
execa@3.4.0	10	1
expand-brackets@2.1.4	7	1
express@4.17.1	30	2
extend-shallow@2.0.1	1	8
extend-shallow@3.0.2	2	5
extend@3.0.2	0	1
external-editor@3.1.0	3	2
extglob@2.0.4	8	1
extsprintf@1.3.0	0	1
extsprintf@1.4.0	0	1
fast-deep-equal@3.1.1	0	1
fast-glob@2.2.7	6	1
fast-glob@3.2.2	6	1
fast-json-stable-stringify@2.1.0	0	1
fast-levenshtein@2.0.6	0	1
fastq@1.6.1	1	1
faye-websocket@0.10.0	1	1
faye-websocket@0.11.3	1	1
figgy-pudding@3.5.1	0	4
figures@1.7.0	2	1
figures@2.0.0	1	2
figures@3.2.0	1	1
file-entry-cache@5.0.1	1	1
file-loader@4.3.0	2	1
file-uri-to-path@1.0.0	0	1
filesize@3.6.1	0	1
fill-range@4.0.0	4	1
fill-range@7.0.1	1	1
finalhandler@1.1.2	7	1
find-cache-dir@0.1.1	3	1
find-cache-dir@2.1.0	3	3
find-cache-dir@3.3.1	3	2
find-root@1.1.0	0	1
find-up@3.0.0	1	6
find-up@1.1.2	2	1
find-up@2.1.0	1	2
find-up@4.1.0	2	2
flat-cache@2.0.1	3	1
flat@4.1.0	1	1
flatted@2.0.1	0	1
flush-write-stream@1.1.1	2	1
follow-redirects@1.10.0	1	1
for-in@1.0.2	0	1
forever-agent@0.6.1	0	1
fork-ts-checker-webpack-plugin@1.6.0	8	1
form-data@2.3.3	3	1
forwarded@0.1.2	0	1
fragment-cache@0.2.1	1	3
fresh@0.5.2	0	2
from2@2.3.0	2	1
fs-extra@4.0.3	3	1
fs-extra@7.0.1	3	1
fs-minipass@2.1.0	1	1
fs-write-stream-atomic@1.0.10	4	2
fs.realpath@1.0.0	0	2
fsevents@1.2.11	2	0
function-bind@1.1.1	0	7
functional-red-black-tree@1.0.1	0	2
gensync@1.0.0-beta.1	0	1
get-caller-file@1.0.3	0	1
get-caller-file@2.0.5	0	4
get-func-name@2.0.0	0	1
get-own-enumerable-property-symbols@3.0.2	0	1
get-stream@3.0.0	0	1
get-stream@4.1.0	1	1
get-stream@5.1.0	1	2
get-value@2.0.6	0	4
getpass@0.1.7	1	1
glob-parent@5.1.0	1	3
glob-parent@3.1.0	2	3
glob-to-regexp@0.3.0	0	1
glob@7.1.3	6	1
glob@7.1.6	6	14
globals@11.12.0	0	2
globals@12.4.0	1	1
globby@10.0.2	8	2
globby@6.1.0	5	1
globby@7.1.1	6	1
globby@9.2.0	8	3
graceful-fs@4.2.3	0	11
growl@1.10.5	0	1
gzip-size@5.1.1	2	1
handle-thing@2.0.0	0	1
har-schema@2.0.0	0	1
har-validator@5.1.3	2	1
has-ansi@2.0.0	1	1
has-flag@3.0.0	0	3
has-flag@4.0.0	0	1
has-symbols@1.0.1	0	4
has-value@0.3.1	3	1
has-value@1.0.0	3	1
has-values@0.1.4	0	1
has-values@1.0.0	2	1
has@1.0.3	1	12
hash-base@3.0.4	2	2
hash-sum@1.0.2	0	3
hash-sum@2.0.0	0	1
hash.js@1.1.7	2	2
he@1.2.0	0	3
hex-color-regex@1.1.0	0	1
highlight.js@9.18.1	0	1
hmac-drbg@1.0.1	3	1
hoopy@0.1.4	0	1
hosted-git-info@2.8.8	0	1
hpack.js@2.1.6	4	1
hsl-regex@1.0.0	0	1
hsla-regex@1.0.0	0	1
html-comment-regex@1.1.2	0	1
html-encoding-sniffer@1.0.2	1	1
html-entities@1.2.1	0	1
html-minifier@3.5.21	7	1
html-tags@2.0.0	0	2
html-webpack-plugin@3.2.0	7	1
htmlparser2@3.10.1	6	1
http-deceiver@1.2.7	0	1
http-errors@1.7.2	5	2
http-errors@1.6.3	4	1
http-errors@1.7.3	5	1
http-parser-js@0.4.10	0	1
http-proxy-middleware@0.19.1	4	1
http-proxy@1.18.0	3	1
http-signature@1.2.0	3	1
https-browserify@1.0.0	0	1
human-signals@1.1.1	0	1
iconv-lite@0.4.24	1	4
icss-utils@4.1.1	1	3
ieee754@1.1.13	0	1
iferr@0.1.5	0	2
ignore@3.3.10	0	1
ignore@4.0.6	0	2
ignore@5.1.4	0	1
import-cwd@2.1.0	1	1
import-fresh@2.0.0	2	1
import-fresh@3.2.1	2	1
import-from@2.1.0	1	1
import-local@2.0.0	2	1
imurmurhash@0.1.4	0	3
indent-string@3.2.0	0	1
indent-string@4.0.0	0	1
indexes-of@1.0.1	0	2
infer-owner@1.0.4	0	2
inflight@1.0.6	2	2
inherits@2.0.4	0	33
inherits@2.0.1	0	1
inherits@2.0.3	0	3
ini@1.3.5	0	1
inquirer@6.5.2	13	1
inquirer@7.1.0	13	1
internal-ip@4.3.0	2	1
interpret@1.2.0	0	2
invariant@2.2.4	1	3
invert-kv@2.0.0	0	1
ip-regex@2.1.0	0	2
ip@1.1.5	0	2
ipaddr.js@1.9.1	0	2
is-absolute-url@2.1.0	0	1
is-absolute-url@3.0.3	0	1
is-accessor-descriptor@0.1.6	1	1
is-accessor-descriptor@1.0.0	1	1
is-arguments@1.0.4	0	1
is-arrayish@0.2.1	0	1
is-arrayish@0.3.2	0	1
is-binary-path@1.0.1	1	1
is-buffer@1.1.6	0	2
is-buffer@2.0.4	0	1
is-callable@1.1.5	0	2
is-ci@1.2.1	1	1
is-color-stop@1.1.0	6	1
is-data-descriptor@0.1.4	1	1
is-data-descriptor@1.0.0	1	1
is-date-object@1.0.2	0	2
is-descriptor@0.1.6	3	1
is-descriptor@1.0.2	3	2
is-directory@0.3.1	0	1
is-extendable@0.1.1	0	3
is-extendable@1.0.1	1	2
is-extglob@2.1.1	0	2
is-fullwidth-code-point@1.0.0	1	1
is-fullwidth-code-point@2.0.0	0	3
is-fullwidth-code-point@3.0.0	0	1
is-glob@3.1.0	1	1
is-glob@4.0.1	1	9
is-number@3.0.0	1	3
is-number@7.0.0	0	1
is-obj@1.0.1	0	1
is-obj@2.0.0	0	1
is-observable@1.1.0	1	1
is-path-cwd@2.2.0	0	2
is-path-in-cwd@2.1.0	1	1
is-path-inside@2.1.0	1	1
is-path-inside@3.0.2	0	1
is-plain-obj@1.1.0	0	1
is-plain-object@2.0.4	1	2
is-promise@2.1.0	0	2
is-regex@1.0.5	1	2
is-regexp@1.0.0	0	1
is-resolvable@1.1.0	0	1
is-stream@1.1.0	0	3
is-stream@2.0.0	0	2
is-string@1.0.5	0	1
is-svg@3.0.0	1	1
is-symbol@1.0.3	1	1
is-typedarray@1.0.0	0	1
is-whitespace@0.3.0	0	1
is-windows@1.0.2	0	1
is-wsl@1.1.0	0	3
is-wsl@2.1.1	0	1
isarray@1.0.0	0	4
isexe@2.0.0	0	2
isobject@2.1.0	1	1
isobject@3.0.1	0	11
isstream@0.1.2	0	1
javascript-stringify@2.0.1	0	1
jest-worker@25.1.0	2	1
js-beautify@1.10.3	5	1
js-message@1.0.5	0	1
js-queue@2.0.0	1	1
js-tokens@4.0.0	0	2
js-tokens@3.0.2	0	1
js-yaml@3.13.1	2	5
jsbn@0.1.1	0	2
jsdom-global@3.0.2	0	1
jsdom@15.2.1	26	1
jsesc@2.5.2	0	1
jsesc@0.5.0	0	1
json-parse-better-errors@1.0.2	0	3
json-schema-traverse@0.4.1	0	1
json-schema@0.2.3	0	1
json-stable-stringify-without-jsonify@1.0.1	0	1
json-stable-stringify@1.0.1	1	1
json-stringify-safe@5.0.1	0	1
json3@3.3.3	0	1
json5@0.5.1	0	1
json5@1.0.1	1	1
json5@2.1.1	1	1
jsonfile@4.0.0	0	2
jsonify@0.0.0	0	1
jsprim@1.4.1	4	1
killable@1.0.1	0	1
kind-of@3.2.2	1	7
kind-of@4.0.0	1	1
kind-of@5.1.0	0	1
kind-of@6.0.3	0	5
launch-editor-middleware@2.2.1	1	1
launch-editor@2.2.1	2	2
lcid@2.0.0	1	1
leven@3.1.0	0	1
levenary@1.1.1	1	2
levn@0.3.0	2	2
lines-and-columns@1.1.6	0	1
lint-staged@9.5.0	14	0
listr-silent-renderer@1.1.1	0	1
listr-update-renderer@0.5.0	8	1
listr-verbose-renderer@0.5.0	4	1
listr@0.14.3	9	1
load-json-file@2.0.0	4	1
loader-fs-cache@1.0.2	2	1
loader-runner@2.4.0	0	2
loader-utils@0.2.17	4	1
loader-utils@1.4.0	3	16
locate-path@2.0.0	2	1
locate-path@3.0.0	2	1
locate-path@5.0.0	1	1
lodash._reinterpolate@3.0.0	0	2
lodash.clonedeep@4.5.0	0	1
lodash.defaultsdeep@4.6.1	0	1
lodash.kebabcase@4.1.1	0	1
lodash.mapvalues@4.6.0	0	1
lodash.memoize@4.1.2	0	1
lodash.sortby@4.7.0	0	1
lodash.template@4.5.0	2	1
lodash.templatesettings@4.2.0	1	1
lodash.transform@4.6.0	0	1
lodash.uniq@4.5.0	0	1
lodash@4.17.15	0	24
log-symbols@2.2.0	1	2
log-symbols@1.0.2	1	1
log-symbols@3.0.0	1	1
log-update@2.3.0	3	1
loglevel@1.6.7	0	1
loose-envify@1.4.0	1	1
lower-case@1.1.4	0	1
lru-cache@4.1.5	2	3
lru-cache@5.1.1	1	3
make-dir@2.1.0	2	1
make-dir@3.0.2	1	1
mamacro@0.0.3	0	1
map-age-cleaner@0.1.3	1	1
map-cache@0.2.2	0	2
map-visit@1.0.0	1	1
md5.js@1.3.5	3	2
mdn-data@2.0.4	0	1
media-typer@0.3.0	0	1
mem@4.3.0	3	1
memory-fs@0.2.0	0	1
memory-fs@0.4.1	2	3
memory-fs@0.5.0	2	1
merge-descriptors@1.0.1	0	1
merge-source-map@1.1.0	1	1
merge-stream@2.0.0	0	3
merge2@1.3.0	0	3
methods@1.1.2	0	1
microevent.ts@0.1.1	0	1
micromatch@3.1.10	13	6
micromatch@4.0.2	2	3
miller-rabin@4.0.1	2	1
